Id,SalePrice
2250,150873.671875
2251,126048.1328125
2252,183774.140625
2253,184427.09375
2254,210770.25
2255,215352.03125
2256,209717.0
2257,232989.21875
2258,184335.3125
2259,201518.484375
2260,185054.484375
2261,196975.015625
2262,210108.96875
2263,415950.71875
2264,468280.96875
2265,205989.6875
2266,338936.875
2267,413962.5625
2268,421404.84375
2269,168833.421875
2270,202857.234375
2271,242523.125
2272,218432.09375
2273,193702.34375
2274,209664.015625
2275,194732.546875
2276,222917.296875
2277,220342.5
2278,173038.40625
2279,161092.90625
2280,130385.6171875
2281,206724.734375
2282,230005.296875
2283,116477.1171875
2284,142214.578125
2285,157995.46875
2286,144402.0625
2287,367566.34375
2288,316791.90625
2289,454848.40625
2290,482503.90625
2291,366124.25
2292,501651.96875
2293,487797.8125
2294,463334.96875
2295,497956.03125
2296,297258.34375
2297,329263.21875
2298,342007.53125
2299,402374.6875
2300,371775.34375
2301,303801.0625
2302,265158.96875
2303,262869.75
2304,254689.3125
2305,199893.828125
2306,199692.234375
2307,216368.765625
2308,231545.890625
2309,306396.75
2310,233103.453125
2311,197985.40625
2312,197650.171875
2313,194764.109375
2314,183108.484375
2315,190514.21875
2316,200865.734375
2317,213781.71875
2318,196336.609375
2319,198029.03125
2320,197114.4375
2321,255341.328125
2322,179216.3125
2323,208255.109375
2324,197261.125
2325,238423.4375
2326,200213.953125
2327,246155.609375
2328,256679.03125
2329,211888.984375
2330,199751.28125
2331,394459.96875
2332,407004.0
2333,351152.625
2334,290432.1875
2335,287626.46875
2336,341107.53125
2337,235276.78125
2338,305816.6875
2339,247827.0625
2340,449792.0
2341,255299.203125
2342,246850.046875
2343,251008.4375
2344,275201.8125
2345,268614.84375
2346,229609.9375
2347,221752.171875
2348,266827.34375
2349,206281.421875
2350,314606.125
2351,304257.71875
2352,290398.96875
2353,295879.0
2354,166659.546875
2355,174679.859375
2356,179593.21875
2357,221841.640625
2358,226738.6875
2359,145343.90625
2360,134333.875
2361,170418.40625
2362,313599.03125
2363,160905.59375
2364,188295.203125
2365,241638.90625
2366,199605.03125
2367,249538.890625
2368,229100.296875
2369,245918.859375
2370,206959.078125
2371,206527.484375
2372,231280.609375
2373,288056.34375
2374,336890.84375
2375,282534.9375
2376,308830.15625
2377,394906.40625
2378,169673.890625
2379,227800.0625
2380,165072.203125
2381,193051.53125
2382,235413.46875
2383,232323.59375
2384,260316.65625
2385,186578.296875
2386,166419.078125
2387,163970.921875
2388,125791.1484375
2389,138782.859375
2390,166728.859375
2391,157804.53125
2392,135171.359375
2393,181235.671875
2394,174863.359375
2395,238668.21875
2396,173617.109375
2397,226116.5625
2398,157145.84375
2399,72629.171875
2400,67604.4765625
2401,127979.875
2402,163228.578125
2403,149393.5
2404,179006.546875
2405,190715.828125
2406,161796.0625
2407,151269.578125
2408,152959.890625
2409,145289.03125
2410,179853.921875
2411,141725.9375
2412,189626.578125
2413,160759.421875
2414,165572.9375
2415,139399.796875
2416,145348.34375
2417,161507.328125
2418,148153.46875
2419,149344.21875
2420,145680.84375
2421,172614.640625
2422,134865.8125
2423,150617.0625
2424,164580.03125
2425,234929.03125
2426,147662.734375
2427,168065.53125
2428,198920.71875
2429,135919.171875
2430,159846.28125
2431,139392.484375
2432,167728.328125
2433,174479.5625
2434,163068.78125
2435,170949.546875
2436,127337.1875
2437,138425.96875
2438,152918.765625
2439,126226.1640625
2440,136303.0
2441,112359.8828125
2442,113524.6484375
2443,149462.046875
2444,143741.734375
2445,99932.1875
2446,171431.171875
2447,211458.40625
2448,160488.4375
2449,132587.515625
2450,167862.734375
2451,142793.921875
2452,241855.390625
2453,106986.578125
2454,142223.9375
2455,136536.265625
2456,167062.9375
2457,155743.09375
2458,144330.75
2459,137278.40625
2460,153157.828125
2461,142432.6875
2462,161002.296875
2463,145138.625
2464,206660.078125
2465,159358.0
2466,138651.625
2467,154220.15625
2468,102241.2421875
2469,101279.5234375
2470,196553.171875
2471,211509.234375
2472,166525.609375
2473,146045.71875
2474,112625.1875
2475,237556.203125
2476,146097.265625
2477,149266.90625
2478,165771.21875
2479,124576.5390625
2480,184239.0
2481,147603.171875
2482,162568.171875
2483,135162.078125
2484,145456.09375
2485,147337.234375
2486,190140.140625
2487,199093.8125
2488,173551.890625
2489,178335.359375
2490,189544.3125
2491,107745.609375
2492,212876.59375
2493,175235.46875
2494,170336.6875
2495,104529.265625
2496,297723.90625
2497,169169.953125
2498,139018.109375
2499,104405.7265625
2500,158029.234375
2501,169744.953125
2502,175205.5625
2503,115883.3515625
2504,203344.1875
2505,238927.84375
2506,286018.625
2507,324713.53125
2508,285548.78125
2509,236660.078125
2510,239900.03125
2511,199761.5625
2512,242843.203125
2513,237648.203125
2514,289462.1875
2515,170685.8125
2516,193444.09375
2517,158561.671875
2518,168563.78125
2519,248795.125
2520,254511.578125
2521,211305.609375
2522,242359.421875
2523,142123.328125
2524,166833.359375
2525,166805.515625
2526,149437.390625
2527,123992.078125
2528,143035.71875
2529,159388.40625
2530,147283.84375
2531,272400.0625
2532,244591.984375
2533,219319.84375
2534,250113.078125
2535,328198.25
2536,261088.390625
2537,249358.578125
2538,204729.625
2539,202665.03125
2540,201508.5
2541,195883.25
2542,194461.03125
2543,142530.125
2544,139038.9375
2545,143748.71875
2546,147930.390625
2547,158412.9375
2548,180913.609375
2549,191015.4375
2550,323418.90625
2551,161098.75
2552,145685.015625
2553,96004.1796875
2554,145595.984375
2555,155644.8125
2556,122662.234375
2557,127855.9296875
2558,194179.53125
2559,152788.890625
2560,159605.921875
2561,172890.109375
2562,158378.65625
2563,164740.515625
2564,245446.515625
2565,166946.03125
2566,202800.171875
2567,143804.390625
2568,201164.40625
2569,218667.828125
2570,145443.875
2571,219705.25
2572,154290.625
2573,244663.375
2574,298393.90625
2575,142284.171875
2576,138280.6875
2577,202727.859375
2578,107499.0703125
2579,81448.6328125
2580,175500.21875
2581,156551.84375
2582,150404.46875
2583,285150.90625
2584,181790.46875
2585,227665.40625
2586,237249.65625
2587,209530.484375
2588,179086.96875
2589,180100.390625
2590,238018.8125
2591,252274.359375
2592,242421.609375
2593,279791.375
2594,189166.34375
2595,223155.953125
2596,364701.0625
2597,214823.421875
2598,320610.21875
2599,332988.8125
2600,152655.609375
2601,182712.6875
2602,95382.7890625
2603,108733.984375
2604,108423.03125
2605,90885.046875
2606,164548.015625
2607,248158.40625
2608,231407.25
2609,188067.46875
2610,136163.71875
2611,148702.6875
2612,181731.359375
2613,150642.34375
2614,157197.25
2615,177702.109375
2616,168716.890625
2617,201340.609375
2618,220596.078125
2619,203048.46875
2620,208498.34375
2621,206779.140625
2622,205931.15625
2623,258265.234375
2624,363041.625
2625,343687.15625
2626,203252.46875
2627,183423.078125
2628,531366.625
2629,521719.09375
2630,394370.09375
2631,513489.53125
2632,472261.25
2633,328923.9375
2634,421310.8125
2635,178297.78125
2636,200278.125
2637,195681.234375
2638,275853.1875
2639,217560.171875
2640,192363.65625
2641,129967.0
2642,220108.546875
2643,113575.1171875
2644,149358.609375
2645,123209.8671875
2646,108243.8828125
2647,122156.171875
2648,172549.3125
2649,161014.890625
2650,166847.828125
2651,164653.984375
2652,450698.0
2653,269435.0625
2654,297433.3125
2655,415037.78125
2656,293230.3125
2657,351139.21875
2658,312435.09375
2659,303887.40625
2660,385859.59375
2661,373259.96875
2662,384018.90625
2663,288687.21875
2664,300358.1875
2665,339617.625
2666,300059.0
2667,181940.3125
2668,196172.28125
2669,211509.234375
2670,287593.84375
2671,202248.5625
2672,205236.125
2673,222461.96875
2674,218176.234375
2675,193859.25
2676,208373.90625
2677,219638.0
2678,284058.71875
2679,302162.75
2680,326684.03125
2681,433574.65625
2682,348793.9375
2683,592847.3125
2684,357301.75
2685,356909.75
2686,292508.875
2687,374265.875
2688,228769.734375
2689,219708.390625
2690,554102.6875
2691,233040.5625
2692,148400.9375
2693,214245.234375
2694,165811.703125
2695,222092.28125
2696,212115.03125
2697,225802.375
2698,228289.828125
2699,204090.21875
2700,183402.09375
2701,176577.703125
2702,137642.046875
2703,130430.640625
2704,166695.9375
2705,146240.984375
2706,144206.640625
2707,144047.203125
2708,154958.484375
2709,126643.96875
2710,153792.03125
2711,290938.125
2712,397873.5
2713,182773.859375
2714,168612.171875
2715,201405.515625
2716,156091.046875
2717,193972.796875
2718,248646.171875
2719,198004.859375
2720,185230.515625
2721,163772.609375
2722,172249.75
2723,157648.84375
2724,150739.0625
2725,162564.921875
2726,166589.78125
2727,206178.5625
2728,187809.90625
2729,171578.203125
2730,161873.234375
2731,147711.328125
2732,143021.65625
2733,177316.828125
2734,172357.203125
2735,168815.875
2736,168891.234375
2737,145715.296875
2738,145942.40625
2739,187598.140625
2740,159538.046875
2741,169749.3125
2742,179274.59375
2743,164267.671875
2744,179684.359375
2745,159546.40625
2746,159554.171875
2747,158936.53125
2748,146967.71875
2749,152197.859375
2750,166703.890625
2751,165645.59375
2752,223210.4375
2753,182006.78125
2754,272749.4375
2755,145290.140625
2756,115339.015625
2757,76940.0625
2758,94962.0078125
2759,180255.90625
2760,152491.921875
2761,179537.0625
2762,168478.28125
2763,198032.046875
2764,163760.109375
2765,310897.25
2766,158246.25
2767,108588.1796875
2768,149288.96875
2769,154491.453125
2770,148447.921875
2771,135880.15625
2772,126552.453125
2773,198856.609375
2774,158712.203125
2775,137342.171875
2776,151101.90625
2777,154734.609375
2778,106243.2265625
2779,141638.921875
2780,113611.078125
2781,122838.1796875
2782,119281.7109375
2783,126875.46875
2784,149268.75
2785,155664.109375
2786,82042.046875
2787,137331.953125
2788,91685.703125
2789,181885.84375
2790,108588.6953125
2791,134243.96875
2792,90529.59375
2793,204225.140625
2794,118420.75
2795,150777.59375
2796,122787.46875
2797,236556.28125
2798,138652.28125
2799,142145.6875
2800,75161.6171875
2801,127040.6171875
2802,162108.671875
2803,181688.546875
2804,160704.84375
2805,115116.6015625
2806,97526.90625
2807,186660.15625
2808,180329.84375
2809,174704.671875
2810,158384.703125
2811,190927.828125
2812,173129.6875
2813,166107.984375
2814,159042.203125
2815,122809.8359375
2816,271952.8125
2817,180501.203125
2818,165512.46875
2819,170784.15625
2820,164409.359375
2821,121503.5546875
2822,227187.8125
2823,348859.46875
2824,218579.0
2825,181533.1875
2826,149289.25
2827,161266.765625
2828,243337.0
2829,244009.53125
2830,253008.734375
2831,205554.4375
2832,283185.875
2833,345448.125
2834,235849.859375
2835,244881.390625
2836,214798.84375
2837,180535.46875
2838,171180.0625
2839,193055.03125
2840,220923.453125
2841,229432.84375
2842,259115.140625
2843,186006.046875
2844,181623.59375
2845,138658.890625
2846,234557.40625
2847,228449.25
2848,206912.890625
2849,238268.875
2850,312278.125
2851,238554.890625
2852,244501.953125
2853,250439.359375
2854,165152.984375
2855,230640.09375
2856,226866.953125
2857,208208.234375
2858,203453.578125
2859,142679.578125
2860,150165.40625
2861,139845.34375
2862,216976.0625
2863,149728.125
2864,237687.40625
2865,153639.578125
2866,154279.59375
2867,112975.1328125
2868,115531.453125
2869,160051.140625
2870,166001.890625
2871,107135.953125
2872,64658.4296875
2873,109830.890625
2874,173077.015625
2875,140200.140625
2876,176229.96875
2877,161038.53125
2878,192850.96875
2879,157194.109375
2880,115559.328125
2881,153433.546875
2882,196744.84375
2883,230013.640625
2884,212363.578125
2885,210740.5
2886,272680.75
2887,112505.3828125
2888,151627.921875
2889,64307.4140625
2890,98226.0390625
2891,157899.828125
2892,73343.2421875
2893,138835.671875
2894,86618.890625
2895,364890.3125
2896,306140.875
2897,233495.484375
2898,159674.421875
2899,233901.125
2900,181872.140625
2901,224523.015625
2902,222767.890625
2903,365856.90625
2904,355536.9375
2905,121953.75
2906,238130.53125
2907,133102.375
2908,162875.75
2909,146545.890625
2910,91940.0625
2911,92551.640625
2912,161621.34375
2913,99645.1640625
2914,93125.546875
2915,102394.1484375
2916,96190.125
2917,194228.4375
2918,139929.78125
2919,234455.875
