Id,Sales
445,11275.782
446,5710.9697
447,6358.167
448,11570.098
449,9669.248
450,11509.442
451,7077.1167
452,8072.363
453,5960.276
454,6679.531
455,17018.13
456,10023.743
457,8301.125
458,6982.134
459,6812.804
460,7274.199
461,6093.1733
462,12261.491
463,6326.556
464,5538.9663
465,9446.843
466,5955.6426
467,8034.5034
468,8284.532
469,7537.407
470,8685.742
471,5350.05
472,5717.4517
473,6897.725
474,10709.069
475,10061.767
476,9297.472
477,4569.492
478,8294.72
479,7574.9883
480,6379.1562
481,8489.517
482,9530.416
483,7629.896
484,8282.541
485,9316.304
486,6481.7095
487,6884.636
488,8586.939
489,6921.541
490,6617.3433
491,9386.233
492,6272.694
493,6417.3125
494,14296.584
495,7154.408
496,4282.4126
497,10465.299
498,8841.029
499,13250.515
500,4837.8794
501,8438.057
502,6351.647
503,9042.295
504,7292.2793
505,10794.762
506,3901.643
507,7685.837
508,7194.7227
509,7083.562
510,5270.9507
511,8484.499
512,10557.09
513,7398.1387
514,9788.209
515,9029.119
516,11017.836
517,5015.3276
518,6624.978
519,6507.622
520,10020.958
521,9600.572
522,5728.2104
523,10244.681
524,7418.243
525,9394.471
526,6758.1157
527,4837.277
528,8351.634
529,7302.9814
530,11429.628
531,8787.325
532,7184.633
533,10088.501
534,8516.363
535,8749.274
536,7832.8174
537,7129.381
538,12324.684
539,12721.072
540,9433.047
541,5978.2563
542,6080.8213
543,4387.8555
544,637.00006
545,10325.007
546,5856.7153
547,11955.025
548,4667.471
549,6288.8477
550,6353.1543
551,10732.187
552,6681.4507
553,5606.142
554,7514.5713
555,8714.313
556,5293.164
557,9100.829
558,9340.387
559,8964.518
560,9569.878
561,8948.469
562,7566.604
563,6280.8447
564,6808.738
565,13481.646
566,10158.988
567,9247.801
568,17864.705
569,6878.281
570,5071.9478
571,7559.7183
572,10707.663
573,10232.296
574,8679.52
575,10575.9375
576,10728.576
577,7439.9214
578,8337.1
579,7374.7124
580,6441.5405
581,5113.4204
582,5050.5903
583,6679.261
584,10315.066
585,19220.418
586,9231.214
587,6865.0933
588,8592.609
589,5775.854
590,7879.2114
591,5726.9014
592,10644.163
593,6897.7617
594,8290.243
595,16797.533
596,13023.647
597,7499.407
598,7038.029
599,5622.842
600,6591.8203
601,7198.9004
602,8741.593
603,6187.6772
604,5609.547
605,5783.6636
606,7143.9556
607,8140.969
608,9019.414
609,5052.8486
610,9846.053
611,11126.738
612,10471.808
613,6961.8384
614,5467.3584
615,9955.779
616,4893.2715
617,11631.553
618,6584.0884
619,6924.702
620,8956.757
621,7319.5244
622,5150.7144
623,6378.349
624,7121.3306
625,11626.268
626,12202.605
627,7848.019
628,5061.2227
629,7323.5425
630,5630.9023
631,7148.755
632,7294.96
633,7492.2676
634,10687.621
635,9351.282
636,8049.13
637,8839.061
638,4814.2124
639,11257.163
640,7434.7046
641,15751.885
642,8078.7104
643,6833.2046
644,6826.6216
645,5486.0684
646,8411.392
647,19289.049
648,5776.215
649,6027.314
650,11297.23
651,8007.5337
652,8681.062
653,10220.923
654,7949.9683
655,5058.347
656,5904.5366
657,11815.895
658,7723.7925
659,8789.884
660,9159.547
661,4952.9062
662,7679.7646
663,8146.0806
664,4968.8145
665,10307.914
666,10889.689
667,4782.398
668,10166.343
669,8736.257
670,6396.9
671,11355.093
672,8958.285
673,8895.386
674,6342.1323
675,6524.46
676,8049.4644
677,-104.20945
678,10290.709
679,5190.8096
680,7507.2695
681,6488.771
682,6289.647
683,7527.9565
684,8668.936
685,8533.64
686,10099.751
687,6307.4946
688,9007.654
689,5882.882
690,10469.618
691,11375.662
692,8650.005
693,4487.451
694,5986.2173
695,8527.971
696,3775.9497
697,11079.596
698,6118.164
699,7949.5796
700,12526.558
701,8955.041
702,5236.361
703,11225.357
704,11791.992
705,7585.93
706,10428.649
707,11734.726
708,6364.4414
709,6801.052
710,8514.361
711,5699.536
712,6168.3096
713,9286.157
714,5991.867
715,7801.207
716,9262.45
717,8397.271
718,10234.698
719,7993.607
720,8434.346
721,5481.7754
722,7972.0874
723,8468.247
724,8083.927
725,8230.606
726,8865.618
727,11198.924
728,7873.428
729,5386.191
730,8907.888
731,9115.119
732,9018.086
733,6258.103
734,5301.3486
735,8411.8
736,8894.478
737,7755.6113
738,10248.761
739,6080.935
740,8126.1025
741,6601.048
742,4384.0513
743,8791.05
744,9019.73
745,8846.7295
746,10342.403
747,10160.594
748,6120.4673
749,10268.662
750,4826.7554
751,3416.1128
752,9353.543
753,11751.0
754,9648.32
755,9151.458
756,4897.176
757,8860.846
758,9720.525
759,7644.3325
760,10406.863
761,5737.443
762,5820.973
763,5362.3984
764,7232.774
765,7326.5444
766,6117.053
767,6530.2983
768,5251.972
769,7157.4653
770,8833.113
771,5587.3965
772,7912.8867
773,9494.921
774,7626.2827
775,4981.4194
776,12490.8125
777,9463.791
778,5766.646
779,4619.6875
780,12955.429
781,8240.003
782,7052.108
783,8718.058
784,8667.395
785,9301.303
786,8487.977
787,8728.55
788,11053.873
789,13865.617
790,6590.5503
791,6595.2983
792,6640.88
793,8864.384
794,5897.634
795,9050.277
796,10218.112
797,5989.887
798,5580.837
799,6958.5693
800,11177.257
801,7015.4277
802,9314.727
803,3977.1409
804,9088.843
805,9822.755
806,8875.393
807,9907.166
808,7907.2397
809,4378.964
810,8560.674
811,8375.665
812,10733.067
813,9055.56
814,10608.125
815,8300.267
816,6317.211
817,12551.534
818,4305.846
819,11280.516
820,6081.2036
821,5811.6436
822,9192.381
823,7237.0684
824,7949.3955
825,8830.905
826,5074.731
827,5481.8887
828,9668.897
829,10338.114
830,9340.7
831,7056.3057
832,7415.7476
833,8523.483
834,8406.721
835,6948.3823
836,12672.677
837,10854.664
838,11332.817
839,4589.7393
840,7619.9917
841,887.4284
842,9745.07
843,6749.946
844,12648.669
845,6925.5854
846,7048.4375
847,5714.657
848,6572.263
849,6734.9097
850,6349.467
851,5106.8906
852,6124.0596
853,11412.122
854,8921.423
855,26010.336
856,8738.714
857,6015.659
858,9086.142
859,12583.701
860,8236.9375
861,9321.575
862,7295.3564
863,9944.929
864,9907.472
865,6107.155
866,6554.4595
867,8851.77
868,10312.676
869,8503.278
870,8494.542
871,7115.8965
872,5003.7925
873,7536.1157
874,12011.084
875,13096.398
876,11758.964
877,10592.852
878,5297.642
879,7620.347
880,4736.6333
881,10337.27
882,12598.059
883,9377.4375
884,7898.8687
885,6759.385
886,5432.5483
887,5870.185
888,12331.296
889,7648.9126
890,6718.589
891,5918.216
892,9309.116
893,4757.5073
894,10048.071
895,5969.74
896,6950.5044
897,6985.1846
898,7364.6895
899,9435.035
900,7253.0713
901,6356.9087
902,8814.776
903,10180.658
904,13235.252
905,7529.2964
906,11261.263
907,9675.879
908,10889.553
909,8814.049
910,11062.54
911,4939.116
912,6700.6963
913,8309.261
914,7345.247
915,9537.883
916,10153.783
917,7526.3066
918,9921.044
919,7392.1016
920,11140.366
921,5288.6196
922,16419.287
923,6150.583
924,6523.7324
925,11167.176
926,6167.4897
927,7777.5146
928,7194.9805
929,9432.076
930,6965.404
931,5797.619
932,8507.955
933,10247.613
934,9185.161
935,6648.967
936,8941.291
937,11552.646
938,8792.45
939,6092.1343
940,8045.7217
941,7529.8696
942,6032.206
943,8065.1216
944,5266.7314
945,11142.525
946,8403.513
947,8239.888
948,9904.2705
949,5742.061
950,7534.8945
951,5717.6743
952,10227.473
953,8768.606
954,6022.4766
955,6141.402
956,7848.498
957,7349.0283
958,6242.3794
959,7830.685
960,7132.4194
961,9766.19
962,7370.7905
963,5905.1294
964,8535.768
965,7977.8403
966,8444.62
967,10587.352
968,10967.701
969,6193.432
970,10827.469
971,7940.018
972,9129.1
973,11510.145
974,6518.3184
975,13387.225
976,10755.302
977,8319.639
978,8036.461
979,9343.663
980,9969.607
981,6968.4233
982,4274.478
983,6276.0845
984,10487.119
985,7572.1987
986,5589.007
987,10569.521
988,6516.8174
989,5874.1953
990,8012.6616
991,7396.9067
992,11109.544
993,9081.716
994,7302.7256
995,7348.6567
996,6459.0684
997,8557.357
998,4337.4956
999,8317.862
1000,7991.213
1001,10519.157
1002,8043.8857
1003,6805.8965
1004,12747.329
1005,7283.4023
1006,6636.554
1007,13762.076
1008,9142.742
1009,10500.92
1010,10511.971
1011,6332.6445
1012,8431.975
1013,5888.8745
1014,9771.477
1015,14064.671
1016,7436.4946
1017,4333.212
1018,6971.34
1019,10580.634
1020,11106.113
1021,7210.4707
1022,8563.4375
1023,6973.412
1024,5379.2505
1025,4249.237
1026,6477.8335
1027,7888.159
1028,9305.479
1029,8842.844
1030,8476.989
1031,10624.955
1032,11478.401
1033,10413.807
1034,5431.2544
1035,12361.959
1036,14042.234
1037,7015.908
1038,9482.093
1039,7794.18
1040,9129.992
1041,5255.125
1042,8306.837
1043,6686.9014
1044,11862.091
1045,9362.173
1046,11065.381
1047,9773.448
1048,7061.1567
1049,11555.676
1050,22531.098
1051,12285.64
1052,7681.8403
1053,3887.058
1054,7835.8403
1055,11383.345
1056,5901.5713
1057,14611.25
1058,22456.605
1059,4118.6343
1060,7341.992
1061,12479.565
1062,7139.7773
1063,11275.785
1064,8310.086
1065,9955.49
1066,6358.1436
1067,7141.5366
1068,6880.566
1069,9599.704
1070,10246.036
1071,7775.691
1072,7997.4043
1073,7684.7246
1074,5691.516
1075,7014.6978
1076,8360.468
1077,6043.2026
1078,8273.518
1079,9422.414
1080,7828.374
1081,7044.677
1082,8859.591
1083,8975.556
1084,8701.277
1085,8907.644
1086,8983.037
1087,7568.3667
1088,5129.253
1089,8411.595
1090,8744.799
1091,7434.1006
1092,4870.081
1093,10491.476
1094,8581.6
1095,11551.48
1096,9115.736
1097,7249.0513
1098,6631.3066
1099,5906.389
1100,12107.652
1101,5510.8057
1102,9876.687
1103,18567.512
1104,9440.4795
1105,8076.5576
1106,6309.6816
1107,6093.925
1108,8951.948
1109,5465.729
1110,7503.7407
1111,12477.731
1112,7138.801
1113,18298.703
1114,16496.81
1115,6594.6855
1116,8733.42
1117,6866.144
1118,8886.198
1119,7362.4
1120,11384.295
1121,9271.397
1122,11204.924
1123,4870.3086
1124,9229.053
1125,6363.4033
1126,8766.591
1127,8535.677
1128,7542.5566
1129,8231.995
1130,6948.5474
1131,10788.386
1132,11538.391
1133,7417.5957
1134,12880.312
1135,8510.511
1136,12341.302
1137,7038.3447
1138,6051.7
1139,7746.029
1140,12481.167
1141,7959.0034
1142,9491.284
1143,8930.781
1144,11055.4
1145,6115.565
1146,10910.307
1147,9189.891
1148,5742.04
1149,16862.197
1150,20128.152
1151,7806.8833
1152,9318.206
1153,11902.336
1154,12481.942
1155,13436.572
1156,6615.46
1157,9416.317
1158,7879.732
1159,11464.828
1160,5421.2305
1161,7724.231
1162,7487.6655
1163,6200.5684
1164,9363.546
1165,7162.8022
1166,6163.0195
1167,8992.431
1168,4287.027
1169,6696.337
1170,7772.8506
1171,8208.79
1172,12210.998
1173,8847.354
1174,7516.3516
1175,8074.3755
1176,8569.8125
1177,13945.554
1178,9462.581
1179,6905.272
1180,5252.6396
1181,11836.291
1182,6330.0244
1183,9312.336
1184,4909.7397
1185,7116.8335
1186,8407.56
1187,6783.2056
1188,5875.9424
1189,9033.729
1190,12755.18
1191,13829.887
1192,7801.3447
1193,10174.879
1194,4287.0024
1195,6667.1685
1196,8708.574
1197,6100.233
1198,10101.84
1199,6413.4297
1200,6651.059
1201,10971.946
1202,12651.164
1203,10076.484
1204,6612.7886
1205,6809.7065
1206,12118.338
1207,10392.948
1208,8223.407
1209,5702.3906
1210,9789.837
1211,11979.789
1212,6521.0728
1213,8655.603
1214,10861.999
1215,10570.864
1216,15833.999
1217,8479.951
1218,16464.742
1219,6973.176
1220,7402.582
1221,4985.1187
1222,8017.9946
1223,6459.5356
1224,7408.3765
1225,10288.043
1226,5456.3794
1227,5929.094
1228,9322.446
1229,4934.543
1230,8218.89
1231,8804.177
1232,8464.421
1233,10547.289
1234,6833.0083
1235,11530.867
1236,6407.5537
1237,7044.9126
1238,6080.8506
1239,5718.269
1240,12457.177
1241,9457.767
1242,6661.429
1243,9422.926
1244,10357.454
1245,9101.421
1246,7693.2764
1247,11237.579
1248,7150.5176
1249,6273.49
1250,6473.65
1251,11133.637
1252,7588.492
1253,8530.136
1254,6232.0728
1255,7004.1743
1256,5113.2935
1257,6705.85
1258,8944.019
1259,10700.298
1260,13962.3125
1261,13448.612
1262,10826.988
1263,8293.881
1264,6792.8765
1265,12970.511
1266,13281.827
1267,8146.0063
1268,10841.869
1269,10304.141
1270,7170.425
1271,4925.9507
1272,11207.148
1273,7414.936
1274,9512.427
1275,6856.5464
1276,4202.9624
1277,13758.085
1278,6185.149
1279,7068.313
1280,6724.704
1281,7101.4575
1282,9550.044
1283,10530.154
1284,7667.7397
1285,6909.249
1286,5268.368
1287,6117.329
1288,4605.9136
1289,9361.076
1290,19714.164
1291,5837.303
1292,7382.245
1293,9515.146
1294,7180.0166
1295,7094.755
1296,6603.541
1297,6011.35
1298,8422.968
1299,8346.297
1300,4414.371
1301,11513.783
1302,6120.1797
1303,6475.063
1304,11824.321
1305,10065.2705
1306,11820.192
1307,7258.0195
1308,8607.912
1309,6179.6885
1310,6721.5483
1311,18560.678
1312,10381.905
1313,8249.245
1314,7438.9995
1315,6730.0215
1316,7261.6597
1317,6071.261
1318,11217.632
1319,6579.5527
1320,5958.154
1321,9461.018
1322,6026.229
1323,8141.6196
1324,8514.192
1325,7682.5815
1326,8365.413
1327,5572.342
1328,6051.9956
1329,7205.291
1330,11317.435
1331,10255.589
1332,9310.247
1333,4936.5034
1334,8816.981
1335,7848.5176
1336,6422.766
1337,8500.753
1338,9517.152
1339,7652.184
1340,8512.129
1341,9596.374
1342,6722.9526
1343,6998.35
1344,8886.364
1345,6936.286
1346,7230.2847
1347,9756.008
1348,6429.4375
1349,6614.5386
1350,14728.851
1351,7181.999
1352,4550.16
1353,10728.8125
1354,9408.352
1355,13787.225
1356,5294.122
1357,8573.69
1358,6787.1665
1359,9488.251
1360,7252.714
1361,10981.161
1362,4053.4036
1363,7751.721
1364,7427.6807
1365,7372.0386
1366,5664.862
1367,8726.239
1368,11084.144
1369,7517.995
1370,10114.785
1371,8977.335
1372,11216.885
1373,5108.316
1374,7113.139
1375,6934.1978
1376,10078.831
1377,10287.5625
1378,5020.982
1379,10371.216
1380,7628.054
1381,9497.364
1382,6934.2837
1383,5019.67
1384,8793.498
1385,7394.8936
1386,11730.781
1387,8733.535
1388,7549.8076
1389,10168.895
1390,8564.52
1391,9164.636
1392,8484.864
1393,7130.093
1394,12987.936
1395,13077.591
1396,10042.249
1397,6212.64
1398,6307.0547
1399,4685.8325
1400,869.18243
1401,10514.457
1402,5923.904
1403,12359.536
1404,4928.863
1405,6637.015
1406,6631.1597
1407,11585.094
1408,6617.4365
1409,5824.146
1410,7789.831
1411,9196.701
1412,5459.9614
1413,9356.954
1414,9539.9
1415,9747.905
1416,9669.237
1417,9004.771
1418,7437.036
1419,6501.013
1420,6688.2305
1421,13942.095
1422,10759.111
1423,9419.359
1424,17790.113
1425,6976.4297
1426,5374.9736
1427,7825.3447
1428,10777.225
1429,10659.186
1430,8888.484
1431,10705.932
1432,10951.519
1433,7874.1953
1434,8368.371
1435,7302.662
1436,6469.4624
1437,5321.328
1438,5287.3047
1439,6763.337
1440,10409.861
1441,19741.537
1442,9308.823
1443,6858.549
1444,8988.199
1445,5860.5845
1446,7806.887
1447,5516.6377
1448,10617.4795
1449,7161.17
1450,8420.582
1451,17373.598
1452,13079.62
1453,7594.9253
1454,7474.5815
1455,5703.4062
1456,6991.2725
1457,7289.342
1458,8846.427
1459,6327.1113
1460,5567.76
1461,6376.2925
1462,7018.084
1463,8592.457
1464,9034.568
1465,4996.989
1466,9901.355
1467,11264.759
1468,10327.347
1469,7133.9253
1470,5705.583
1471,10072.177
1472,5257.0493
1473,12081.422
1474,6568.649
1475,6811.881
1476,9199.368
1477,7455.604
1478,5474.3096
1479,6538.215
1480,7574.595
1481,12095.797
1482,12677.899
1483,7778.5693
1484,5184.2744
1485,7423.301
1486,6536.6704
1487,7302.5225
1488,7653.2554
1489,7576.492
1490,11601.023
1491,9743.598
1492,8052.8745
1493,9378.365
1494,5209.7964
1495,11608.625
1496,7721.9556
1497,16303.48
1498,8111.696
1499,6801.356
1500,7061.52
1501,5496.401
1502,8575.768
1503,19719.357
1504,6078.5234
1505,6091.676
1506,11366.053
1507,8489.087
1508,8611.643
1509,10586.578
1510,8068.2744
1511,5357.744
1512,5962.51
1513,12051.73
1514,7847.5713
1515,9150.375
1516,9719.478
1517,5352.4185
1518,8080.481
1519,8091.66
1520,5150.34
1521,10466.984
1522,10968.119
1523,5072.003
1524,10230.337
1525,8847.145
1526,6253.0093
1527,11583.52
1528,8909.236
1529,9085.444
1530,6522.4165
1531,6536.754
1532,8848.34
1533,140.75732
1534,10548.0205
1535,5585.3706
1536,7572.651
1537,6600.1606
1538,6582.9062
1539,7799.3623
1540,8685.592
1541,8545.227
1542,10373.199
1543,6626.5996
1544,9830.195
1545,6539.807
1546,11223.815
1547,11640.868
1548,8913.861
1549,4685.1284
1550,6332.1646
1551,8681.153
1552,4188.0815
1553,11494.145
1554,6344.095
1555,8502.094
1556,13162.133
1557,9137.099
1558,5414.81
1559,11949.03
1560,12269.4
1561,7649.0757
1562,11194.79
1563,11563.948
1564,6647.4365
1565,7031.58
1566,8627.447
1567,6295.8477
1568,6459.896
1569,9317.191
1570,6043.5547
1571,8050.0444
1572,9220.224
1573,8669.574
1574,10860.548
1575,8063.413
1576,8642.712
1577,5356.1553
1578,8378.899
1579,8635.768
1580,7895.522
1581,8495.898
1582,9155.166
1583,11605.412
1584,7920.5664
1585,5779.4307
1586,8725.896
1587,9010.871
1588,9302.135
1589,6334.9614
1590,5410.2847
1591,9088.95
1592,8643.765
1593,7803.714
1594,10445.917
1595,6357.8687
1596,8585.18
1597,6636.8574
1598,4584.601
1599,8825.4795
1600,8930.649
1601,8995.971
1602,11052.242
1603,11329.388
1604,6287.931
1605,9813.907
1606,5077.6924
1607,3648.6282
1608,9640.666
1609,12462.526
1610,9583.761
1611,9311.392
1612,5258.6616
1613,9028.886
1614,10418.772
1615,7781.2676
1616,10297.611
1617,5951.5415
1618,6054.2007
1619,5794.496
1620,7414.766
1621,7571.937
1622,6182.2837
1623,6543.9927
1624,5520.15
1625,7714.751
1626,8908.878
1627,5984.202
1628,8113.297
1629,9674.256
1630,7751.7993
1631,5356.3496
1632,12586.683
1633,9740.235
1634,5981.0566
1635,4756.5215
1636,13518.677
1637,8091.6167
1638,7213.191
1639,9148.513
1640,9755.659
1641,9631.014
1642,8550.197
1643,9089.636
1644,11548.429
1645,14954.793
1646,6783.835
1647,6814.0825
1648,6536.226
1649,9078.039
1650,5970.8447
1651,10009.431
1652,10620.836
1653,6362.889
1654,5725.346
1655,6997.1587
1656,11345.667
1657,7166.934
1658,9439.804
1659,4224.2246
1660,9089.62
1661,10095.649
1662,9197.621
1663,10622.39
1664,7961.2935
1665,4623.4546
1666,8405.697
1667,8688.431
1668,11072.011
1669,9429.466
1670,10666.247
1671,8172.231
1672,6506.922
1673,13105.685
1674,4685.492
1675,11702.705
1676,6241.975
1677,5963.141
1678,9509.827
1679,7405.2607
1680,8131.9824
1681,9054.136
1682,5249.508
1683,5610.1206
1684,9850.187
1685,10747.674
1686,10021.009
1687,7134.859
1688,7834.85
1689,8958.86
1690,8464.795
1691,6935.741
1692,12868.977
1693,11119.965
1694,12265.226
1695,4871.9106
1696,7830.5645
1697,1010.5407
1698,9971.198
1699,7054.292
1700,12820.477
1701,7366.5405
1702,7203.1133
1703,5812.4697
1704,6775.8022
1705,6796.931
1706,6869.877
1707,5497.9175
1708,6178.641
1709,12026.299
1710,8924.434
1711,25921.28
1712,8703.285
1713,6349.079
1714,9970.941
1715,14250.161
1716,8958.05
1717,9886.092
1718,7729.613
1719,10261.437
1720,10542.652
1721,6716.5664
1722,7118.318
1723,9295.09
1724,10835.0625
1725,9138.961
1726,9049.577
1727,7821.1587
1728,5396.4795
1729,7862.647
1730,12730.534
1731,14216.769
1732,13300.19
1733,11059.632
1734,6137.3564
1735,7932.55
1736,5029.9185
1737,10919.842
1738,13322.14
1739,10087.472
1740,8354.145
1741,7258.889
1742,5989.427
1743,6094.7017
1744,13171.93
1745,8544.038
1746,6798.7183
1747,6339.5713
1748,9970.21
1749,5046.448
1750,10307.963
1751,6118.3794
1752,7196.974
1753,7493.4233
1754,7865.9414
1755,9695.159
1756,7780.1616
1757,6817.473
1758,9477.896
1759,10435.536
1760,14148.66
1761,7846.2827
1762,12026.821
1763,9674.713
1764,11562.668
1765,9270.619
1766,11982.009
1767,5534.3164
1768,7114.4946
1769,8902.766
1770,7783.758
1771,10225.702
1772,10552.531
1773,7942.894
1774,10147.397
1775,8004.192
1776,12429.488
1777,5478.737
1778,17099.043
1779,6592.0283
1780,7046.6797
1781,11937.423
1782,6717.723
1783,8379.423
1784,8065.2485
1785,9837.093
1786,7204.104
1787,5991.8677
1788,8899.249
1789,10662.211
1790,10042.863
1791,6855.7974
1792,9674.076
1793,12070.873
1794,9293.662
1795,6466.075
1796,8472.76
1797,8056.986
1798,6566.657
1799,8472.221
1800,5397.8076
1801,11597.152
1802,8859.455
1803,8757.769
1804,10077.125
1805,6172.0244
1806,8279.01
