Id,Probability
328,0.012298690792607364
329,0.02704552004043817
330,0.005805217519447686
331,0.020018127289998393
332,0.01775247473647245
333,0.015453726599787316
334,0.02934987077460497
335,0.040752811654862164
336,0.04392635702112761
337,0.016120862316280942
338,0.2452436631415459
339,0.03784072833324302
340,0.01371138931124075
341,0.005217354899182529
342,0.014640031633518867
343,0.016469040213869933
344,0.043140396104762564
345,0.025073245126393938
346,0.02091361190356475
347,0.3715627110863918
348,0.11360324348925022
349,0.020151276763831355
350,0.009308040797602835
351,0.06905095039353873
352,0.05157179169756535
353,0.004793681401912484
354,0.12523306063376252
355,0.010017909516022133
356,0.006047035754679214
357,0.6565315557356988
358,0.005627380761117462
359,0.028775353621849114
360,0.20867214127927364
361,0.02069592203021333
362,0.013315079897334284
363,0.0070905058604736875
364,0.020103683827823498
365,0.22239858755974315
366,0.09178681770926356
367,0.02827577078824393
368,0.08840080621707753
369,0.012326956446460108
370,0.3099572003746422
371,0.010775620702803676
372,0.09359557667786328
373,0.01100986050310689
374,0.012477994138152624
375,0.012642689251216196
376,0.005745500733814411
377,0.02850159892000354
378,0.008234558718247038
379,0.017334612170757383
380,0.019896179707025105
381,0.012264585403682684
382,0.019232742493967322
383,0.03864847738859693
384,0.12518463774680846
385,0.008973230554326623
386,0.006726065190307145
387,0.005775118774844158
388,0.017494022886339063
389,0.025085789531082325
390,0.014607822319013086
391,0.005912094846808089
392,0.007577611121219283
393,0.016582572538635154
394,0.13430124602059645
395,0.008767419223735796
396,0.0051613060573410105
397,0.03226501089451472
398,0.13922348484139357
399,0.010195130107977521
400,0.02212467970396627
401,0.008118400122569598
402,0.0049321249271861295
403,0.01872460292430385
404,0.004423588057730377
405,0.7158056359566896
406,0.6733597983482265
407,0.02166180660781084
408,0.07050097228456327
409,0.02959979104969392
410,0.017188433275658485
411,0.029160881779740702
412,0.042514693860231954
413,0.11382181820552681
414,0.01416991948365211
415,0.008227208336661788
416,0.17644773515311682
417,0.12549722695817372
418,0.03977314827872409
419,0.010807382982679426
420,0.02224627220517622
421,0.01187466624221006
422,0.007103031535418233
423,0.031736596746486295
424,0.007409820158455991
425,0.006659159898509123
426,0.007128596361715685
427,0.035628581429230886
428,0.014377853355764927
429,0.12465826091974408
430,0.012317612226988628
431,0.2656887417608854
432,0.006237842237232795
433,0.016665912006880328
434,0.012387231166306648
435,0.030849613300482942
436,0.03272389182655604
437,0.06543425324795946
438,0.14251119960682862
439,0.008297319303981858
440,0.04179728393849522
441,0.01832481492422602
442,0.02897747279169098
443,0.05110423646724517
444,0.006115474162771736
445,0.047597537691199454
446,0.22884127847080823
447,0.01579472320025125
448,0.13819167108628877
449,0.05428694491255019
450,0.006269361563480532
451,0.029231276277491263
452,0.005612614365593455
453,0.09997269166363101
454,0.01891504690364525
455,0.06198404984753611
456,0.02451838967183763
457,0.04685206459485851
458,0.009822619600123603
459,0.07509626097457832
460,0.013858647377260894
461,0.016488217462534347
462,0.06690625368395624
463,0.014666293153863705
464,0.06466320061608175
465,0.03630087206017938
466,0.006790841149483202
467,0.010126633388591426
468,0.02405380193521471
469,0.00793042325852953
470,0.2014330185618099
471,0.004237413505392635
472,0.010320203611789371
473,0.20539441656575175
474,0.0398110440124094
475,0.018460515573215014
476,0.012879175130719733
477,0.0068511563930451925
478,0.012330839185801459
479,0.03771447028185826
480,0.01043828981276518
481,0.07037626948314396
482,0.007935672257255449
483,0.04253006802596175
484,0.04774037837583861
485,0.004563978284429558
486,0.23988440186797394
487,0.02918696664812587
488,0.06698083667976612
489,0.13374705580403798
490,0.03353411475068278
491,0.011557982084301581
492,0.025774360104459222
493,0.3963385034135973
494,0.012845755536113074
495,0.21927175754210537
496,0.018580424608014588
497,0.011875788516708875
498,0.01396272786946215
499,0.07590282356222033
500,0.010423393967103397
501,0.01842503610753543
502,0.012738873922188951
503,0.02995642927885476
504,0.016487935924297065
505,0.007631428237590382
506,0.14644666742054502
507,0.039942197563247545
508,0.00560260241693525
509,0.006283253867994617
510,0.015525615878196793
511,0.015183193023433739
512,0.26681974574741096
513,0.03761979153340066
514,0.024946749097925026
515,0.017940087842692805
516,0.24924033885590258
517,0.00900226746089347
518,0.010746917234821435
519,0.005097713221963569
520,0.014242351572067557
521,0.007402789777967518
522,0.00871117321428598
523,0.08770638115275077
524,0.04058643505518884
525,0.045429353747005935
526,0.5263664399412976
527,0.12242683078560754
528,0.008042452665164136
529,0.16479112971152543
530,0.018218951576900257
531,0.007942342858519715
532,0.005265522800875364
533,0.016794914326340782
534,0.004694644079291621
535,0.013599864450922408
536,0.006366556463754452
537,0.0146793203567824
538,0.0627551481785519
539,0.018022095397536592
540,0.008205113425262235
541,0.020955352185862187
542,0.028298580173048014
543,0.06207587760641936
544,0.13070364721600575
545,0.026834498502182363
546,0.01291321349620887
547,0.05375111518822488
548,0.008272251745849179
549,0.005073392920700354
550,0.13946297932304114
551,0.26710526896551817
552,0.14143784478727373
553,0.013624442207606861
554,0.009205881116797541
555,0.09717099048478889
556,0.021095150464283195
557,0.03167417926650569
558,0.028319854850230336
559,0.1116199284133195
560,0.04862152555301929
561,0.004567390883567845
562,0.012913862546292683
563,0.07429358420577861
564,0.04482121306658818
565,0.09357812491089686
566,0.008670969764625773
567,0.006096624344905072
568,0.02090165337440101
569,0.3780610052750827
570,0.046208070860404
571,0.12156557932283547
572,0.02526814003764984
573,0.01832750781463476
574,0.06694199367348191
575,0.0637421680386281
576,0.005610904991550638
577,0.04988051289819814
578,0.008840351830729868
579,0.12209428378812426
580,0.007774644743304749
581,0.012040325609610335
582,0.01646197981701896
583,0.00630197524098129
584,0.022847153575990292
585,0.03393685011690222
586,0.00760877451987059
587,0.01684527830526551
588,0.0660603182102746
589,0.014846510304335855
590,0.016623833019591805
591,0.2571341960496686
592,0.0137232885096907
593,0.017609556047653813
594,0.016486925197664246
595,0.18646516465087437
596,0.01656902350651259
597,0.012961745686675259
598,0.023034565205763715
599,0.029962518627119412
600,0.009136281379552413
601,0.00855251208181211
602,0.038176220219880305
603,0.014688201173084822
604,0.011685617642508741
605,0.1058961506407438
606,0.0119470252805749
607,0.08921552497035602
608,0.023103827288040474
609,0.29196221233307884
610,0.020746599560530862
611,0.04367981523809193
612,0.0053507861273647105
613,0.00747240626358817
614,0.030628275996830018
615,0.01809612413628498
616,0.006389883591582679
617,0.08397096794349543
618,0.011316134576917627
619,0.01648073502112969
620,0.019653386424879973
621,0.005537096621336592
622,0.036747727685457934
623,0.026607310745259176
624,0.02416279371927369
625,0.08586257047947682
626,0.49846764926469367
627,0.10547007723762117
628,0.01669534376816274
629,0.008545572604157649
630,0.1510119450618415
631,0.009265460702805251
632,0.020827854849063274
633,0.0052180707141868034
634,0.034448832437034546
635,0.08622276508947999
636,0.004056939752429116
637,0.007697384163020394
638,0.01591107904423561
639,0.07975914333863846
640,0.00637933266105184
641,0.009198788977977011
642,0.3226687351424452
643,0.1075056346650928
644,0.5281424832028381
645,0.07631284748189396
646,0.2724264217347517
647,0.015410857681096648
648,0.16230928304232417
649,0.006017778848697376
650,0.012659057943732389
651,0.3195432120004268
652,0.011896383783075854
653,0.045578432797923
654,0.47192655826478574
655,0.012594789004415626
656,0.02441196303027547
657,0.018095191449736342
658,0.012375433804894715
659,0.09042020649369573
660,0.1754122615921866
661,0.03130573018452903
662,0.19475144834966596
663,0.13958293465917307
664,0.11155462571308389
665,0.48988134850883314
666,0.0051261471674917
667,0.01946230211130825
668,0.05987798803923888
669,0.368095608087142
670,0.03448531835810155
671,0.007237502866781531
672,0.08383126463301249
673,0.03754083687353156
674,0.006029750216073151
675,0.36179168918517146
676,0.15009654720692342
677,0.025176849251552794
678,0.02625389113550826
679,0.02920894992045332
680,0.15238543667301782
681,0.04303214316082354
682,0.015299381538151238
683,0.04879117808135265
684,0.01619726557549256
685,0.1256983201831309
686,0.005546021256558095
687,0.007449135933759426
688,0.006881592344635408
689,0.12630470924072373
690,0.016463992654767456
691,0.03921795898748729
692,0.37846510058864236
693,0.023936199836065472
694,0.034775474158612596
695,0.0342254994825755
696,0.014800360299522714
697,0.005624270052008897
698,0.044596699056993656
699,0.24026754796983857
700,0.01084960544416615
701,0.0071196056656485235
702,0.2327707851222358
703,0.10906613396947479
704,0.19473471849669588
705,0.019351495873743314
706,0.009938082757363543
707,0.029666288434545406
708,0.012460389471090154
709,0.022981785242044216
710,0.011206457638264533
711,0.04615052425478796
712,0.1660240563925428
713,0.015832686619920478
714,0.008891649305245379
715,0.013248367207756163
716,0.42997207568348483
717,0.008763477849964669
718,0.047910183283748305
719,0.020046790702793194
720,0.007497552662722542
721,0.00733003881777446
722,0.022277155645701534
723,0.053258252214045884
724,0.011245726474913233
725,0.21905813266556123
726,0.020049855612569858
727,0.013600252449831748
728,0.03451240523033749
729,0.072300195067979
730,0.4613071520199815
731,0.017051668661215186
732,0.029550481918162688
733,0.004862245563512801
734,0.010804925281455342
735,0.10247454839822262
736,0.021470033692099804
737,0.04641821045899349
738,0.1283440943062071
739,0.012507442521457822
740,0.00663237388202508
741,0.016456941822457136
742,0.011681658246181252
743,0.049810410363620064
744,0.017448622433586403
745,0.01094612550536115
746,0.05319606671192388
747,0.010044659086923103
748,0.0335474694107862
749,0.026826053049211845
750,0.06429473996285545
751,0.19539534099918182
752,0.005166259467930536
753,0.01132725552743511
754,0.004318533584219188
755,0.04351396070684435
756,0.013711471347335455
757,0.03320690942364181
758,0.017406520451146164
759,0.008256205551263636
760,0.012145863086563171
761,0.009762314696740448
762,0.04799844496530441
763,0.11306296000263827
764,0.007513042406720377
765,0.02212749267170475
766,0.07135007270855243
767,0.007531760469512503
768,0.07846388431761234
769,0.013512641565850188
770,0.21670294849605193
771,0.00922136320033365
772,0.1509131988778702
773,0.0846211693494395
774,0.009827964615129076
775,0.0684522055215445
776,0.015276370618626255
777,0.11238967840960948
778,0.009902522523797402
779,0.012387587170499067
780,0.3750797702695041
781,0.08130276682468662
782,0.03257310970100277
783,0.01922458701041691
784,0.07094728138338163
785,0.01597438822509826
786,0.14220541401792833
787,0.033702903681569765
788,0.030814626247966777
789,0.10285781486892379
790,0.13172953517611163
791,0.026627434219702026
792,0.3506073146633918
793,0.11468052913221216
794,0.01961157963395341
795,0.3232397370008812
796,0.00621358753332844
797,0.14689107779471733
798,0.01875216240484738
799,0.2474875381464427
800,0.025137818902349805
801,0.014473984686369758
802,0.011495400370257274
803,0.06646596295599014
804,0.015266570250418953
805,0.24793659263631962
806,0.018552311500604428
807,0.00719240867968207
808,0.07160197605876939
809,0.034926944677564145
810,0.042998659293049246
811,0.08703358903792041
812,0.029413755884335258
813,0.03194495542193574
814,0.015627483308651546
815,0.09339262136754792
816,0.039307553407363006
817,0.0051055515341788555
818,0.022678344061665016
819,0.005724844558513185
820,0.04785794337371534
821,0.01375273014105206
822,0.17862303519114361
823,0.009043710833720513
824,0.02063297439520042
825,0.012594142446414505
826,0.01652976016964394
827,0.033421319962480864
828,0.022494216056945383
829,0.013483029665855125
830,0.023013615723726767
831,0.1437304670768144
832,0.0327067345250423
833,0.1385716513456144
834,0.010901124624718038
835,0.060498260201660145
836,0.03136633427436626
837,0.14108402648194818
838,0.021494937286395052
839,0.10262844676923492
840,0.4027184810040458
841,0.18228382109230964
842,0.05993270386497018
843,0.11632223595129187
844,0.06772304764479709
845,0.5905953655551874
846,0.6359769824382615
847,0.0132944753571492
848,0.00713323802298697
849,0.1724442899890251
850,0.021498925169224057
851,0.0246419157883458
852,0.01779026516033475
853,0.08406150113639063
854,0.02874805754705559
855,0.004764335727045411
856,0.02923543375881596
857,0.03470847101760577
858,0.04225035097702012
859,0.004356640251158093
860,0.04569988491993675
861,0.3200875573602559
862,0.0049140708539074495
863,0.010786971369287959
864,0.011673138976898628
865,0.008912803331831925
866,0.007969599722024613
867,0.006905560126853588
868,0.0926371105747364
869,0.03592650921749678
870,0.005302123018665256
871,0.013155970088026547
872,0.04632211869407751
873,0.007345628531172375
874,0.005773285413750681
875,0.00628527847543321
876,0.04001208202244083
877,0.01680227030328404
878,0.023443498988496864
879,0.00488745580829404
880,0.03290844653779993
881,0.013076947275241961
882,0.06911236610227352
883,0.07145327243088961
884,0.04816538738671018
885,0.0037724862659699364
886,0.023577502975015315
887,0.07101964990990314
888,0.4261129530556278
889,0.03130185275856269
890,0.05477108195366662
891,0.011177333475823914
892,0.011163349636952225
893,0.5256047709826447
894,0.7107281244312116
895,0.018286406917959165
896,0.0204328501681066
897,0.01386154441789403
898,0.005324890177083791
899,0.02212242408042766
900,0.005395987126607667
901,0.044481462053761286
902,0.03617165300929609
903,0.012131690638491746
904,0.007745084826198739
905,0.006994494050217771
906,0.014778419955983538
907,0.08964378553707801
908,0.14403688806057996
909,0.05818017628867797
910,0.016024039586630383
911,0.02689225436504343
912,0.05243649357611099
913,0.0055505341442365725
914,0.014997248316257424
915,0.06579716419246315
916,0.02831174918500266
917,0.03321913217589421
918,0.011212121062900723
919,0.021483162912527713
920,0.028526782065295634
921,0.061632510823607774
922,0.0912817209255852
923,0.09768319850671371
924,0.01830887753012435
925,0.010101357817071971
926,0.08140537551661466
927,0.05751429459078711
928,0.021966404568696328
929,0.04724703874265858
930,0.23555634794833794
931,0.22191709479311827
932,0.022157024195004572
933,0.029098125343603218
934,0.03163934694426559
935,0.005192453521052314
936,0.004009662074799085
937,0.010817870023898618
938,0.016403054932131605
939,0.041158060492009534
940,0.0046151578539548824
941,0.09685465805845642
942,0.0043163725302135785
943,0.06334084634776325
944,0.18855276931421627
945,0.014782320528571286
946,0.016391053880287824
947,0.05894898064509253
948,0.017829487035095654
949,0.019900581713545033
950,0.012910641401502535
951,0.004328932320885525
952,0.12058108233035415
953,0.06250769248273863
954,0.005465141858767631
955,0.12176495257117129
956,0.05334236707690947
957,0.014604842389378004
958,0.025816467955729658
959,0.020657500562569493
960,0.01566469964502258
961,0.012258096964335342
962,0.010453286201597018
963,0.006365169697811963
964,0.020232125701883732
965,0.02624361661401801
966,0.04021269779233898
967,0.04805420942673615
968,0.04075219762662041
969,0.2640934568448646
970,0.18157745199090536
971,0.008099141547937864
972,0.34048732487181105
973,0.01753201658333492
974,0.11124476111570036
975,0.008124097286820583
976,0.020672770895117532
977,0.0936984716738376
978,0.029249272605631316
979,0.07452763083652839
980,0.5471738728447306
981,0.005925627789920045
982,0.006786354547887426
983,0.01212842411667836
984,0.006478570833483943
985,0.03955861631435671
986,0.26855178809634905
987,0.00589673485586007
988,0.01354417497965978
989,0.018829512238132888
990,0.021052974263296047
991,0.026800859315973348
992,0.005312789635999191
993,0.010146378261432967
994,0.04426978568537766
995,0.006220932713430143
996,0.3559964123649883
997,0.007622415781833824
998,0.032314151641630554
999,0.013761749127025606
1000,0.010317823811098959
1001,0.004031939607703293
1002,0.06136875359518154
1003,0.02433215923689319
1004,0.0182063630882627
1005,0.048251524187789684
1006,0.01611255321560097
1007,0.039823614797442494
1008,0.007833232345541466
1009,0.014765646469813248
1010,0.00998773603476762
1011,0.01504867186394664
1012,0.015468586351926057
1013,0.01809636438299156
1014,0.09614544054548142
1015,0.016820100817117416
1016,0.1268439606475921
1017,0.005124468234512877
1018,0.30727256684066384
1019,0.029016185200542794
1020,0.004469382803353009
1021,0.017750341630790055
1022,0.06722349095605928
1023,0.020968397625719008
1024,0.17770089279057505
1025,0.023226746288489412
1026,0.009654807520675691
1027,0.02178976651382647
1028,0.016508190128397802
1029,0.00432141370879705
1030,0.010127602309970063
1031,0.00954438126636895
1032,0.06511665209809206
1033,0.019038514013787804
1034,0.025889699607728363
1035,0.005262792634625599
1036,0.013776080929974842
1037,0.013695424208874304
1038,0.006262606072058587
1039,0.012457574828920431
1040,0.004104763966215864
1041,0.09237723439625681
1042,0.32362287218821084
1043,0.014765963499816057
1044,0.03946936013173817
1045,0.02907702388004261
1046,0.012343298487923603
1047,0.011928203880590668
1048,0.022617458050678482
1049,0.018066228304946842
1050,0.012994315493892124
1051,0.016478880170852212
1052,0.04612296680396648
1053,0.1572765641514364
1054,0.005513538571459286
1055,0.06970728980276689
1056,0.004427074752484361
1057,0.00544727527743499
1058,0.03215778527872102
1059,0.08903998874266641
1060,0.06456295262326367
1061,0.07808727764562318
1062,0.04499039294418117
1063,0.015104545465940502
1064,0.02146485838528662
1065,0.1287357215002234
1066,0.04070394305882764
1067,0.025331652887941605
1068,0.005546076935741756
1069,0.016211513579588558
1070,0.01090366852284334
1071,0.012131114863833519
1072,0.06851681716308586
1073,0.34951770280986694
1074,0.0157671430006613
1075,0.017264689785051475
1076,0.06917874454165071
1077,0.03627396057006665
1078,0.008463785737946395
1079,0.13875867035443654
1080,0.03378568114248951
1081,0.024776051424487012
1082,0.15268337913273974
1083,0.021256034030244467
1084,0.044742022372709966
1085,0.021697824611206944
1086,0.011644247966504543
1087,0.03260752654424695
1088,0.07526685071272997
1089,0.3554748938659874
1090,0.009430979282930919
1091,0.010475605955362012
1092,0.008575497874021
1093,0.09753048605439174
1094,0.012642976834490357
1095,0.12308318420406181
1096,0.07035239065041292
1097,0.038892450214492905
1098,0.10129526726295743
1099,0.08672468453015603
1100,0.0460542607292544
1101,0.02184215126305822
1102,0.012943510962048887
1103,0.023073853931974437
1104,0.00601268075813465
1105,0.055080834926132846
1106,0.03738297426514992
1107,0.028601490741927534
1108,0.15660742600154376
1109,0.06686731963581309
1110,0.015799547031772644
1111,0.01597239592110809
1112,0.010872059880933314
1113,0.018011500647931295
1114,0.02494519981858306
1115,0.015316551563221061
1116,0.01863928927304739
1117,0.0536948325761715
1118,0.23272966071323248
1119,0.015382806778481426
1120,0.02532740809725292
1121,0.030619015055511848
1122,0.006579370513843847
1123,0.027373421185611896
1124,0.10825123048754474
1125,0.017783447408195634
1126,0.1348776346020395
1127,0.01353227366650648
1128,0.2618479690010073
1129,0.015960743749145793
1130,0.021556425812152585
1131,0.011378766241501942
1132,0.20431068572122044
1133,0.020661825372722424
1134,0.11778528818037562
1135,0.20511484783469697
1136,0.044983712105896315
1137,0.00826062840236769
1138,0.01237834817441152
1139,0.020866833598164568
1140,0.013345896249592664
1141,0.027703490861829723
1142,0.010487528440290512
1143,0.11249378025978138
1144,0.30295098827861633
1145,0.038904673833159265
1146,0.041228326666379086
1147,0.07760576158137449
1148,0.017907842937094052
1149,0.027508075279718734
1150,0.013764284383204862
1151,0.014610351586686741
1152,0.10798668148166325
1153,0.00710803512718898
1154,0.01692063592276834
1155,0.10290436164873606
1156,0.011373992350992974
1157,0.4864130764381631
1158,0.6030118915568606
1159,0.0713850796910028
1160,0.00867558549614975
1161,0.2923479635360144
1162,0.04948506130503173
1163,0.043340900809696804
1164,0.031355596142536656
1165,0.0780580658827233
1166,0.03128733122864019
1167,0.1797891853867966
1168,0.010422796045293285
1169,0.018176443188168107
1170,0.024760106862108167
1171,0.4389921567993256
1172,0.018173616200165707
1173,0.020644241056724345
1174,0.021009509686635158
1175,0.05333429623498931
1176,0.36745974066530807
1177,0.2387862950876276
1178,0.22101478473485336
1179,0.02952100694387439
1180,0.20383975710082805
1181,0.48255288688416986
1182,0.029906630412725847
1183,0.06185894344980617
1184,0.22176605261946183
1185,0.041068672730601906
1186,0.11338786031385187
1187,0.09020717757421652
1188,0.6446462847513128
1189,0.06843654406967745
1190,0.006239541426726334
1191,0.439309654240743
1192,0.006606942257933313
1193,0.5030063643864594
1194,0.03220629858428396
1195,0.12363221833470779
1196,0.006733708038551396
1197,0.0054784582736607905
1198,0.010780101245437282
1199,0.10111526072276356
1200,0.04452745274949009
1201,0.03135007621007292
1202,0.006000546686420291
1203,0.004922449647855353
1204,0.004442316707295295
1205,0.01852085113290277
1206,0.01130689180822619
1207,0.5695473570819205
1208,0.027587198850991798
1209,0.10649003092986703
1210,0.015771365948346466
1211,0.06979729287965711
1212,0.09837201194221883
1213,0.004325446958663621
1214,0.006312227818912112
1215,0.6832463719331971
1216,0.020345102394658983
1217,0.07705580299920681
1218,0.006226913677992225
1219,0.08695607248350358
1220,0.019571643686030184
1221,0.05159568632515341
1222,0.05147203626810616
1223,0.14159426894825683
1224,0.008169990305412576
1225,0.06645106846535463
1226,0.01571170721992585
1227,0.006931477004436924
1228,0.06995395841355449
1229,0.30213511614573585
1230,0.5557006429298695
1231,0.019648514851069228
1232,0.1073670651152587
1233,0.019656796941495316
1234,0.681078063559297
1235,0.8041396588025399
1236,0.007709588044930276
1237,0.07167534477633106
1238,0.45708234571370243
1239,0.06292226084236349
1240,0.024080669356659284
1241,0.0051667241400248035
1242,0.025662735898991797
1243,0.011335043852686941
1244,0.0295849050951536
1245,0.04638998727686819
1246,0.13702827485763924
1247,0.02606085454404376
